Interval Start Time,Interval End Time,CSQ Name,Skills,Service Level (sec),Calls Handled < Service Level,Calls Abandoned < Service Level,Percentage Of Service Level Met,Percentage Of Service Level Met,Percentage Of Service Level Met,Percentage Of Service Level Met,Calls Presented,Calls Handled,Calls Handled,Calls Abandoned,Calls Abandoned,Calls Dequeued,Calls Dequeued
1/17/24 3:00:00 PM,1/17/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/18/24 9:00:00 AM,1/18/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/18/24 12:00:00 PM,1/18/24 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/18/24 1:00:00 PM,1/18/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/18/24 2:00:00 PM,1/18/24 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,50.0,50.0,50.0,50.0,2,2,100.0,0,0.0,0,0.0
1/19/24 9:00:00 AM,1/19/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,3,2,66.67,1,33.33,0,0.0
1/19/24 10:00:00 AM,1/19/24 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,1,100.0,0,0.0
1/19/24 11:00:00 AM,1/19/24 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/19/24 1:00:00 PM,1/19/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/22/24 1:00:00 PM,1/22/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/22/24 3:00:00 PM,1/22/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/23/24 9:00:00 AM,1/23/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/23/24 11:00:00 AM,1/23/24 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/23/24 3:00:00 PM,1/23/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/24/24 9:00:00 AM,1/24/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/25/24 9:00:00 AM,1/25/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
1/25/24 10:00:00 AM,1/25/24 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/26/24 3:00:00 PM,1/26/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/29/24 3:00:00 PM,1/29/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
1/30/24 8:00:00 AM,1/30/24 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/30/24 9:00:00 AM,1/30/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
1/30/24 1:00:00 PM,1/30/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,3,2,66.67,1,33.33,0,0.0
1/30/24 2:00:00 PM,1/30/24 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,1,50.0,1,50.0,0,0.0
1/30/24 3:00:00 PM,1/30/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/31/24 11:00:00 AM,1/31/24 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/31/24 1:00:00 PM,1/31/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,3,3,100.0,0,0.0,0,0.0
1/31/24 2:00:00 PM,1/31/24 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/31/24 4:00:00 PM,1/31/24 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
,,,,,15,0,16.85,15.96,15.96,15.96,94,89,94.68,5,5.32,0,0.0
1/3/23 10:00:00 AM,1/3/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/3/23 12:00:00 PM,1/3/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/3/23 1:00:00 PM,1/3/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/3/23 2:00:00 PM,1/3/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/4/23 3:00:00 PM,1/4/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/5/23 8:00:00 AM,1/5/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/6/23 10:00:00 AM,1/6/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/6/23 12:00:00 PM,1/6/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/6/23 1:00:00 PM,1/6/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/6/23 3:00:00 PM,1/6/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/9/23 1:00:00 PM,1/9/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/9/23 2:00:00 PM,1/9/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/10/23 8:00:00 AM,1/10/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/10/23 9:00:00 AM,1/10/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,50.0,50.0,50.0,50.0,2,2,100.0,0,0.0,0,0.0
1/10/23 11:00:00 AM,1/10/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/10/23 12:00:00 PM,1/10/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/11/23 12:00:00 PM,1/11/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/11/23 1:00:00 PM,1/11/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/12/23 12:00:00 PM,1/12/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/12/23 3:00:00 PM,1/12/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/13/23 10:00:00 AM,1/13/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/16/23 9:00:00 AM,1/16/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,33.33,33.33,33.33,33.33,3,3,100.0,0,0.0,0,0.0
1/16/23 10:00:00 AM,1/16/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/16/23 2:00:00 PM,1/16/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,3,1,33.33,2,66.67,0,0.0
1/16/23 3:00:00 PM,1/16/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/17/23 9:00:00 AM,1/17/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/17/23 12:00:00 PM,1/17/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/18/23 8:00:00 AM,1/18/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,2,0,100.0,100.0,100.0,100.0,2,2,100.0,0,0.0,0,0.0
1/18/23 9:00:00 AM,1/18/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/18/23 11:00:00 AM,1/18/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,3,3,100.0,0,0.0,0,0.0
1/19/23 9:00:00 AM,1/19/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
1/19/23 10:00:00 AM,1/19/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/19/23 1:00:00 PM,1/19/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/20/23 8:00:00 AM,1/20/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
1/20/23 9:00:00 AM,1/20/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,1,100.0,0,0.0
1/20/23 10:00:00 AM,1/20/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/20/23 11:00:00 AM,1/20/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/20/23 12:00:00 PM,1/20/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/20/23 1:00:00 PM,1/20/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,1,50.0,1,50.0,0,0.0
1/20/23 2:00:00 PM,1/20/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/23/23 3:00:00 PM,1/23/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/24/23 10:00:00 AM,1/24/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/24/23 12:00:00 PM,1/24/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/24/23 1:00:00 PM,1/24/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/24/23 2:00:00 PM,1/24/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/24/23 3:00:00 PM,1/24/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/24/23 4:00:00 PM,1/24/23 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/25/23 8:00:00 AM,1/25/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/25/23 1:00:00 PM,1/25/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,2,0,100.0,100.0,100.0,100.0,2,2,100.0,0,0.0,0,0.0
1/25/23 3:00:00 PM,1/25/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
1/26/23 9:00:00 AM,1/26/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,1,100.0,0,0.0
1/26/23 11:00:00 AM,1/26/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/27/23 10:00:00 AM,1/27/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
1/30/23 1:00:00 PM,1/30/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/31/23 9:00:00 AM,1/31/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/31/23 10:00:00 AM,1/31/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,50.0,50.0,50.0,50.0,2,2,100.0,0,0.0,0,0.0
1/31/23 1:00:00 PM,1/31/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
1/31/23 4:00:00 PM,1/31/23 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
,,,,,10,0,13.51,12.66,12.66,12.66,79,74,93.67,5,6.33,0,0.0
12/2/24 10:00:00 AM,12/2/24 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
12/2/24 2:00:00 PM,12/2/24 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/2/24 4:00:00 PM,12/2/24 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/3/24 10:00:00 AM,12/3/24 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/3/24 11:00:00 AM,12/3/24 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
12/3/24 1:00:00 PM,12/3/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/4/24 2:00:00 PM,12/4/24 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/5/24 9:00:00 AM,12/5/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
12/5/24 11:00:00 AM,12/5/24 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,1,50.0,1,50.0,0,0.0
12/5/24 12:00:00 PM,12/5/24 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
12/5/24 1:00:00 PM,12/5/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/6/24 11:00:00 AM,12/6/24 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
12/6/24 1:00:00 PM,12/6/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/9/24 10:00:00 AM,12/9/24 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/9/24 11:00:00 AM,12/9/24 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,2,0,100.0,100.0,100.0,100.0,2,2,100.0,0,0.0,0,0.0
12/9/24 4:00:00 PM,12/9/24 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/10/24 8:00:00 AM,12/10/24 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
12/10/24 10:00:00 AM,12/10/24 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,2,0,100.0,100.0,100.0,100.0,2,2,100.0,0,0.0,0,0.0
12/11/24 9:00:00 AM,12/11/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
12/11/24 10:00:00 AM,12/11/24 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/11/24 11:00:00 AM,12/11/24 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
12/11/24 1:00:00 PM,12/11/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/12/24 10:00:00 AM,12/12/24 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,1,100.0,0,0.0
12/12/24 11:00:00 AM,12/12/24 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/12/24 2:00:00 PM,12/12/24 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,1,100.0,0,0.0
12/12/24 3:00:00 PM,12/12/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
12/13/24 2:00:00 PM,12/13/24 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/16/24 3:00:00 PM,12/16/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
12/17/24 12:00:00 PM,12/17/24 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/17/24 3:00:00 PM,12/17/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
12/17/24 4:00:00 PM,12/17/24 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
12/18/24 1:00:00 PM,12/18/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,1,100.0,100.0,100.0,50.0,2,1,50.0,1,50.0,0,0.0
12/18/24 3:00:00 PM,12/18/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/20/24 9:00:00 AM,12/20/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
12/23/24 9:00:00 AM,12/23/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
12/24/24 12:00:00 PM,12/24/24 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,2,4,100.0,100.0,100.0,33.33,6,2,33.33,4,66.67,0,0.0
,,,,,14,5,32.56,30.43,37.25,27.45,51,43,84.31,8,15.69,0,0.0
2/1/22 11:00:00 AM,2/1/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/1/22 12:00:00 PM,2/1/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/1/22 2:00:00 PM,2/1/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/2/22 1:00:00 PM,2/2/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/3/22 12:00:00 PM,2/3/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/3/22 2:00:00 PM,2/3/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/4/22 10:00:00 AM,2/4/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/4/22 2:00:00 PM,2/4/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/7/22 11:00:00 AM,2/7/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/7/22 1:00:00 PM,2/7/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/7/22 2:00:00 PM,2/7/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/7/22 4:00:00 PM,2/7/22 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/8/22 8:00:00 AM,2/8/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
2/8/22 2:00:00 PM,2/8/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/9/22 11:00:00 AM,2/9/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/9/22 12:00:00 PM,2/9/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/9/22 2:00:00 PM,2/9/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/11/22 11:00:00 AM,2/11/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
2/11/22 1:00:00 PM,2/11/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/11/22 2:00:00 PM,2/11/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/11/22 3:00:00 PM,2/11/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/14/22 10:00:00 AM,2/14/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
2/15/22 2:00:00 PM,2/15/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
